Date,Close,High,Low,Open,Volume
,GOOG,GOOG,GOOG,GOOG,GOOG
2004-08-01,2.5376734733581543,2.8130819018710995,2.378775051187396,2.478922643040336,2684837851
2004-09-01,3.212684392929077,3.347042050040351,2.452646225386853,2.5458539045879007,4270113667
2004-10-01,4.725819110870361,4.956606183329434,3.195331324235805,3.242431225581493,10321258145
2004-11-01,4.511144161224365,4.997508457493735,3.998751016875794,4.797955537517405,11145383635
2004-12-01,4.779116630554199,4.954872252898182,4.176241985347898,4.510401294302142,5835483147
2005-01-01,4.849269390106201,5.089228831830638,4.370092764238407,4.893393376094445,8237356337
2005-02-01,4.660127639770508,5.374304812182871,4.486851287948422,4.818530362786585,13073210618
2005-03-01,4.474703311920166,4.706235006206235,4.277877855879005,4.692353744840357,6903740285
2005-04-01,5.4536309242248535,5.571131156367473,4.458095005116116,4.50569061257349,9101631755
2005-05-01,6.87330961227417,6.901321768514017,5.458836200581618,5.504448024787013,10188799510
2005-06-01,7.291751861572266,7.66606991100512,6.629383752763368,7.020310528306822,15618390955
2005-07-01,7.133349418640137,7.878017030076734,7.114261437461393,7.313814368494015,8228691980
2005-08-01,7.089719295501709,7.42982750792572,6.776135401364594,7.142272460904222,5740311751
2005-09-01,7.844799518585205,7.9561030452092085,7.064930201629221,7.087489328696349,6831639042
2005-10-01,9.22506332397461,9.289764078741664,7.205732977322435,7.774646386522543,7747430832
2005-11-01,10.037406921386719,10.69010767697087,9.147474165351507,9.218123425786555,8498379059
2005-12-01,10.28406047821045,11.06120329291047,9.891150850133814,10.143753848828764,7981071306
2006-01-01,10.72530746459961,11.777611406193301,9.78530083615424,10.47394505427713,12006439028
2006-02-01,8.989070892333984,10.076822954251588,8.374546072423923,9.643755459938607,11945607870
2006-03-01,9.667799949645996,9.890903434283999,8.218870248897323,9.136319722639074,12316553076
2006-04-01,10.360411643981934,11.173001547833746,9.616486269465016,9.656149595757398,7440364169
2006-05-01,9.217130661010742,10.397594530750386,8.938252527384991,10.37354804275721,7063970623
2006-06-01,10.394867897033691,10.394867897033691,9.211677946123483,9.259769025400312,5716571099
2006-07-01,9.583516120910645,10.60706377096104,9.36264416820561,10.412468877528909,5119995337
2006-08-01,9.383466720581055,9.66779883752827,9.007414535290268,9.54658019953333,4294918292
2006-09-01,9.96279239654541,10.37900342619803,9.338599245287524,9.444449747013424,4880280180
2006-10-01,11.809341430664062,12.19530874607473,9.87082271754686,9.962791473383414,6364325977
2006-11-01,12.01806640625,12.716874404948026,11.52847918206763,11.868091455916566,4755369734
2006-12-01,11.414945602416992,12.206217926685339,11.213160666558805,12.047071044083367,3680311197
2007-01-01,12.431798934936523,12.716875226788828,11.430562665778423,11.551781311833448,5002163322
2007-02-01,11.141518592834473,12.54359757172967,10.982619472487922,12.543349836148657,4573643120
2007-03-01,11.357434272766113,11.551781434670355,10.832893510508693,10.97344882389576,4742365168
2007-04-01,11.685147285461426,12.208696138895979,11.207706678419134,11.347517831204218,3732277253
2007-05-01,12.342804908752441,12.612263395846286,11.338840776986824,11.705225575586256,3998198267
2007-06-01,12.957331657409668,13.261990454093484,12.334873635837337,12.41940463227088,5181284205
2007-07-01,12.64250659942627,13.846767372584324,12.366849966311943,13.026492029441265,4682718433
2007-08-01,12.772651672363281,13.05946308093022,11.910234612502343,12.65490321565392,3561326880
2007-09-01,14.062186241149902,14.17423391917009,12.664321527119805,12.766949557400768,2786959199
2007-10-01,17.52598762512207,17.52598762512207,14.120194162712057,14.129119289525956,6241346740
2007-11-01,17.178936004638672,18.52350438822399,15.270661863308733,17.421623877691605,6884717244
2007-12-01,17.141258239746094,17.96723536249653,16.174973535210086,17.129606123158354,3425355126
2008-01-01,13.988561630249023,17.28726441014763,12.865609442931559,17.175713157514835,6335233336
2008-02-01,11.68018913269043,13.411965448776217,11.07706777554637,13.105321918917458,7113985391
2008-03-01,10.91891098022461,11.718364167964069,10.215889582516695,11.688370127263278,5846452106
2008-04-01,14.236207008361816,14.498230611821034,10.932051714825528,11.09913088005434,5743234666
2008-05-01,14.521531105041504,14.934271907442662,13.331896198836356,14.33585944056699,4200999578
2008-06-01,13.049545288085938,14.57705825716133,12.76868336827645,14.439725415898891,3765445109
2008-07-01,11.743898391723633,13.774880542269418,11.541865724576684,12.879989253652338,4179045594
2008-08-01,11.484602928161621,12.658869774230423,11.450146794838679,11.713159446366747,2762893330
2008-09-01,9.928581237792969,11.95287038904596,9.437506681376517,11.81876001664056,5383242366
2008-10-01,8.908258438110352,10.336613704689027,7.6707796640498085,10.192092721607182,8001704352
2008-11-01,7.2622528076171875,9.230517964638981,6.130376783005153,8.864134075124513,6345013858
2008-12-01,7.626406669616699,8.168051613175585,6.509156597702888,7.106576696701285,4537239177
2009-01-01,8.391898155212402,8.733989693047759,7.009155271174077,7.649956141852768,4411742543
2009-02-01,8.378512382507324,9.444697168552622,8.169290640577506,8.286792305998322,4480141965
2009-03-01,8.62813949584961,8.903299718613678,7.175242776569055,8.262994297254107,4576100295
2009-04-01,9.815791130065918,10.008650917725596,8.44345932769646,8.522040868553395,3526484770
2009-05-01,10.34281063079834,10.34281063079834,9.536169260007972,9.7924892369607,2289963292
2009-06-01,10.450891494750977,11.089214068788992,9.96254387730906,10.379994501408788,2829004207
2009-07-01,10.982870101928711,11.222085899338811,9.81604005465058,10.515592305299817,2931635455
2009-08-01,11.444443702697754,11.758771786587323,10.871565065649225,11.123919380965129,1956851371
2009-09-01,12.291739463806152,12.56813930131194,11.219357565468464,11.39511315635853,2050842356
2009-10-01,13.290002822875977,13.92262370948766,11.963282752317395,12.221090098581326,3098550758
2009-11-01,14.452120780944824,14.552765032339087,13.094663488925,13.313799396379677,1642381057
2009-12-01,15.368826866149902,15.517809933284978,14.357426801579425,14.579289697083293,1711202055
2010-01-01,13.136805534362793,15.60506855138126,13.029467672294539,15.541608368490873,3577378821
2010-02-01,13.058966636657715,13.572103007298256,12.890400117784079,13.252322851989652,2089173495
2010-03-01,14.058469772338867,14.583008663324302,13.08226897636747,13.118462106691462,3363548325
2010-04-01,13.031698226928711,14.819993291497864,12.915932616630066,14.163325956250732,2933394020
2010-05-01,12.0383939743042,13.210676980634299,11.403046104327151,13.051530106333376,3274676457
2010-06-01,11.029967308044434,12.623915253721705,11.02426654167281,11.909490390202716,2403503278
2010-07-01,12.019058227539062,12.33264215124258,10.749354382360004,11.03839634473703,2782791635
2010-08-01,11.155651092529297,12.607803303230483,11.096899781737395,12.121687153591454,2122132569
2010-09-01,13.033929824829102,13.308099115828195,11.217126988931266,11.278604338026193,2396990959
2010-10-01,15.213150024414062,15.486823828728808,12.861892374737588,13.1382922198532,3185812619
2010-11-01,13.77562427520752,15.638286755612198,13.716129757658157,15.263474142587148,2346438185
2010-12-01,14.724059104919434,15.047062665696874,13.941462343088805,13.956335970901435,1697747812
2011-01-01,14.882463455200195,15.938483485334462,14.763226691581183,14.786280341168263,2408369449
2011-02-01,15.205713272094727,15.646466232782645,14.907002983907466,14.984841320544701,1681037411
2011-03-01,14.545328140258789,15.349987625063687,13.665806941978742,15.314289968387044,2414576630
2011-04-01,13.487820625305176,14.754301978095405,12.865610352900173,14.594907372497298,2820199328
2011-05-01,13.113998413085938,13.528226560586559,12.726790530326486,13.527482404632046,1819912003
2011-06-01,12.552770614624023,13.217618039152836,11.725802531147048,13.089705777980399,2373868616
2011-07-01,14.965011596679688,15.555243152402882,12.552770877690671,12.561696004522695,3254372638
2011-08-01,13.409982681274414,15.257771409082647,12.168041354493653,15.151674125432294,4287032849
2011-09-01,12.76744556427002,13.845281493378332,12.65490241033487,13.404777210557665,2353978341
2011-10-01,14.691088676452637,14.940469207356927,11.91370393294753,12.638789029231722,3100196907
2011-11-01,14.858416557312012,15.327181679488676,13.91493876007862,14.380232736247882,2421060842
2011-12-01,16.01136016845703,16.032680613748326,14.848746662053747,14.87353540523011,2210153263
2012-01-01,14.38047981262207,16.61498083246292,13.994759289843161,16.18588000377647,2956745222
2012-02-01,15.325942039489746,15.50814255970872,14.356434919313754,14.500211742128196,1901685367
2012-03-01,15.895846366882324,16.325940067374322,14.720836360760012,15.42534708304579,1900304210
2012-04-01,14.993765830993652,16.190837579987956,14.630603463258188,15.884194999786896,2363935524
2012-05-01,14.39907169342041,15.811810050784322,14.352964396596137,14.967488212082134,2355728878
2012-06-01,14.379488945007324,14.573341586343536,13.795702349674619,14.174234770474891,1867144380
2012-07-01,15.690838813781738,15.929559124702694,13.933778277811468,14.422870066707933,2059153390
2012-08-01,16.982852935791016,17.079530559002638,15.453852671981679,15.79817475300944,1889588194
2012-09-01,18.703474044799805,18.96103364351377,16.695547576161225,16.969467216310363,2416126416
2012-10-01,16.86411476135254,19.19628451081554,16.60134795871101,18.816265677620517,2882716781
2012-11-01,17.312055587768555,17.333125454807067,15.765950870642637,16.844283277912464,1874166603
2012-12-01,17.535404205322266,18.073825698377757,16.9144345581759,17.407988384458832,1674071398
2013-01-01,18.732975006103516,18.863367476450495,17.241407171743635,17.833871207849448,2104065102
2013-02-01,19.861129760742188,20.053742762612256,18.792715426625374,18.79519278258213,1860563808
2013-03-01,19.687360763549805,20.922113115833152,19.66529995306403,19.776849327898788,1708335347
2013-04-01,20.44045639038086,20.51655963086493,18.87105034965877,19.707686727048493,2150117073
2013-05-01,21.596872329711914,22.8209652692468,20.236936751773825,20.407982524509304,1984101129
2013-06-01,21.82369613647461,22.579024040189847,21.00193331986138,21.641000126005125,1950507679
2013-07-01,22.006637573242188,23.004404543020247,21.705696726358166,21.974411064087892,2057503228
2013-08-01,20.993999481201172,22.551011090575344,20.96078202871055,22.186361370803613,1344504713
2013-09-01,21.713134765625,22.4587961981221,21.168763743938168,21.17892754856195,1329906200
2013-10-01,25.547285079956055,25.81847868158738,20.896826514137768,21.82071895232374,2217259798
2013-11-01,26.266422271728516,26.474899861838054,24.913178326094,25.5772806330328,1054200647
2013-12-01,27.781538009643555,27.788727088151003,26.004398561944992,26.36359431074575,1358802104
2014-01-01,29.27533721923828,29.413412323364906,26.828639691897536,27.651395245406157,2188640930
2014-02-01,30.135026931762695,30.462988996893532,27.962746432582396,29.231458325488227,1627931099
2014-03-01,27.64133071899414,30.416140531754426,27.440338348145588,29.914404709854747,1431962004
2014-04-01,26.137102127075195,30.016525777221997,24.952977228778874,27.72768045996836,1347112369
2014-05-01,27.78624153137207,28.180782756274425,24.97779134264353,26.159433132670117,732559737
2014-06-01,28.550018310546875,28.905850154928608,26.737106300079045,27.826440532863423,760049001
2014-07-01,28.36738395690918,29.759451038932017,28.040336912347925,28.700885415249875,692217279
2014-08-01,28.36738395690918,29.148531282922985,27.79169960506491,28.307832498008867,553182606
2014-09-01,28.65324592590332,29.602134092687873,28.19914938449025,28.379795160223726,670345396
2014-10-01,27.746042251586914,28.833890033099884,25.21600506675008,28.586245566251737,1043268450
2014-11-01,26.88995933532715,27.6874818942374,26.306829623355537,27.56837517890638,570413781
2014-12-01,26.12419891357422,26.86911612216805,24.268110672139354,26.7445497286229,917297545
2015-01-01,26.527177810668945,26.906832129631827,24.196644627129015,26.253727075239215,1004562476
2015-02-01,27.712297439575195,28.025450435410686,25.734619332073493,26.388717272453444,651908915
2015-03-01,27.196168899536133,28.680543850486956,27.008575126879887,27.818008113935075,772972385
2015-04-01,26.740346908569336,28.34455935939672,25.856705292039038,27.225942884794193,847552576
2015-05-01,26.480077743530273,27.08123050599342,25.93142784509417,26.79458806633029,637318000
2015-06-01,25.90281105041504,27.058836483299515,25.902313680857027,26.71297480477294,686410000
2015-07-01,31.133037567138672,33.77203663981623,25.63756744160892,26.112815419234057,1266380000
2015-08-01,30.766775131225586,33.58592094229629,28.11931484349419,31.11960379328337,1074348000
2015-09-01,30.277589797973633,32.39157555166076,29.330078020849953,29.976018692307903,959100000
2015-10-01,35.37295913696289,36.327935319359405,29.851112634309395,30.275105019639227,988772000
2015-11-01,36.95496368408203,37.9556218578965,35.12612446498994,35.385398274769216,678696000
2015-12-01,37.7651252746582,38.815152115091784,36.03780640553627,37.179398599527964,862006000
2016-01-01,36.972381591796875,37.42274784838103,33.50430703623722,36.974872236412615,931224000
2016-02-01,34.72403335571289,39.307324604363885,32.99671429136584,37.346112739165676,1287340000
2016-03-01,37.0719108581543,37.715362792109886,34.105458331011135,35.01515105078124,834848000
2016-04-01,34.487152099609375,38.313526076089325,34.28759680933322,36.755905155004065,843080000
2016-05-01,36.612586975097656,36.812142287059146,34.28809790490417,34.717065891332204,699930000
2016-06-01,34.44186782836914,36.686735946925644,33.00786020105007,36.55336876125873,787250000
2016-07-01,38.2582893371582,38.74399159596027,34.248533898916335,34.446843875557306,598296000
2016-08-01,38.17170333862305,39.30135116301982,37.87510780671885,37.87510780671885,527708000
2016-09-01,38.6812858581543,39.30632754131198,37.52227807418925,38.281184309727614,551028000
2016-10-01,39.04207992553711,40.64150276622776,38.293622249599466,38.53000568060228,679126000
2016-11-01,37.72332763671875,39.594116945138474,36.20551507910315,38.95997070496101,852844000
2016-12-01,38.40907669067383,40.02940424678896,36.677528186019934,37.69346818375997,641946000
2017-01-01,39.65169143676758,41.89904633109731,38.60713941288602,38.75692738339407,664002000
2017-02-01,40.966461181640625,41.476048549369956,39.37301066429526,39.79550900491217,513672000
2017-03-01,41.282466888427734,42.47382264688434,39.979138435114116,41.24713466618647,676702000
2017-04-01,45.0844612121582,45.626392837810556,40.658426194393115,41.2655474065749,504374000
2017-05-01,48.01557540893555,48.73267980719322,44.86001991289263,44.88440620832617,643602000
2017-06-01,45.22230529785156,49.179559704448835,45.201404386479695,48.21910872373484,871752000
2017-07-01,46.3056755065918,49.077546435998215,44.52858925697082,45.39399330711697,733584000
2017-08-01,46.745094299316406,46.87696937661039,44.95706203551196,46.399232602820305,559160000
2017-09-01,47.72943115234375,47.76307003956072,45.27057656863388,46.834667126085215,561076000
2017-10-01,50.59237289428711,52.172386960538525,47.1685870159973,47.77272779655171,635594000
2017-11-01,50.829750061035156,52.86834658500541,50.41173178833441,50.62074092468478,485310000
2017-12-01,52.07335662841797,53.67029263114592,49.181057640000844,50.55057045601568,563274000
2018-01-01,58.22123718261719,59.06474177667089,52.01513201877381,52.16989747794376,574768000
2018-02-01,54.97610855102539,58.42328218422949,49.394046239789986,57.8564669033345,847640000
2018-03-01,51.3463020324707,58.57506396357705,48.800859422700384,55.132370422142046,907066000
2018-04-01,50.626705169677734,54.45034162614609,49.285060358412196,50.89990911265265,834318000
2018-05-01,53.9937629699707,55.27568942340265,50.07731156746379,50.444074180421126,636988000
2018-06-01,55.519535064697266,59.034685007739185,54.542162096109266,54.70837465357761,641920000
2018-07-01,60.57608413696289,63.3942371389984,54.432183999155725,54.69096045691484,638802000
2018-08-01,60.62236404418945,62.52883474161635,59.131922106127526,61.11055315436565,576168000
2018-09-01,59.392189025878906,60.363589727074526,57.075164494920294,59.92964428518738,577248000
2018-10-01,53.58470153808594,60.21280818966843,49.55677857191676,59.711679849872326,969894000
2018-11-01,54.46353530883789,54.52026581285591,49.56622955841864,53.536427051265385,734702000
2018-12-01,51.536399841308594,55.967412315484076,48.27684081045632,55.892271541082984,805152000
2019-01-01,55.555362701416016,55.60313675543841,50.46447400278693,50.58888473172327,614280000
2019-02-01,55.732025146484375,57.079642285752136,54.04402118627135,55.35779821159887,578654000
2019-03-01,58.38894271850586,61.2991583336565,55.90023072192042,55.97985161569378,632186000
2019-04-01,59.14386749267578,64.15961183322833,58.473045027024305,58.92590192157135,557104000
2019-05-01,54.92137145996094,59.261813574452944,54.74968402509129,59.1224741480992,666348000
2019-06-01,53.79072570800781,55.94054309608784,51.008402278873135,53.02385774126071,681936000
2019-07-01,60.547218322753906,62.97919978499695,54.4273555061916,54.641194041442546,658972000
2019-08-01,59.12495422363281,61.414612066951506,56.738259959310774,60.41534347186844,577648000
2019-09-01,60.66267395019531,62.1207678875372,57.88582548849204,58.57406727075949,537988000
2019-10-01,62.70848083496094,64.6592401095854,57.84750227043028,60.66267082398236,575166000
2019-11-01,64.94042205810547,66.46166695781353,62.72790170408881,62.95183953552928,498474000
2019-12-01,66.53585815429688,67.92826524652106,63.64853647384872,64.74335328332322,547142000
2020-01-01,71.37344360351562,74.80637945336984,66.76128628196619,66.76128628196619,673832000
2020-02-01,66.65080261230469,76.24416448153521,63.250408751045974,72.75538691891347,741612000
2020-03-01,57.866416931152344,70.1751177960193,50.43790247945373,67.26191412635627,1427842000
2020-04-01,67.1151123046875,67.67893957631962,53.73598441798903,55.835537093973436,926702000
2020-05-01,71.10919952392578,71.7103561288644,64.64381977029593,66.11187262935509,637326000
2020-06-01,70.34729766845703,73.4491600206473,67.03300156302039,70.5851770003111,776568000
2020-07-01,73.7984619140625,78.97544148943408,70.1586960735641,70.22239734812372,704940000
2020-08-01,81.32380676269531,82.56990348616796,72.58868406987666,73.98158453708733,756618000
2020-09-01,73.13360595703125,86.25047113670233,69.99596343677332,81.44572941118302,811352000
2020-10-01,80.66841125488281,83.95235628858435,71.4615239687522,73.86364419815715,785084000
2020-11-01,87.62198638916016,90.4744730750547,80.42059120618445,81.02423082235897,700708000
2020-12-01,87.18108367919922,91.92461560282194,84.54954269513983,88.30027926327826,629318000
2021-01-01,91.35430908203125,96.28693966457685,84.5495338227263,87.46273758406028,661654000
2021-02-01,101.36289978027344,107.1266005390866,92.11022366218427,92.2415975681392,588580000
2021-03-01,102.94391632080078,105.93872665807385,100.02623243948096,102.341263846967,695884000
2021-04-01,119.93791198730469,122.04085121701527,104.35024379785622,104.40299534449342,614494000
2021-05-01,120.00957489013672,121.57137599263055,110.97685806740932,119.56965722722732,509114000
2021-06-01,124.72525024414062,127.1935550340434,118.57985791511791,120.52912147050556,548656000
2021-07-01,134.58355712890625,139.3509854264728,124.26120116469583,124.26120116469583,456776000
2021-08-01,144.7762908935547,145.7989435654833,133.55095487005093,134.84581679220452,372312000
2021-09-01,132.63726806640625,146.1283603419846,132.37301675993004,144.96337656498523,505198000
2021-10-01,147.571533203125,148.41504166295857,130.5481741711159,132.92491742782167,496572000
2021-11-01,141.78045654296875,151.13416321760909,141.39627462335028,147.46652208349116,443172000
2021-12-01,143.99746704101562,148.89973898930418,139.58884388648636,143.53265808910677,479260000
2022-01-01,135.0587921142578,145.9188521814464,124.05436579274995,143.79440843876176,615510000
2022-02-01,134.25509643554688,151.38296852917054,124.17633231957564,137.18521792420282,732650000
2022-03-01,138.99118041992188,143.482906060757,125.26742501832786,133.84604024690256,637420000
2022-04-01,114.42453002929688,143.36470314800167,112.59096764838185,139.3499664198428,564940000
2022-05-01,113.50141143798828,122.56249066418476,101.72618255179081,113.36953635854638,717486000
2022-06-01,108.85690307617188,118.83564033562394,105.13060259469736,114.389703023631,627132000
2022-07-01,116.09014129638672,119.86724928642234,104.26614809536845,107.82628146102924,638766600
2022-08-01,108.63545227050781,122.67893625048058,108.28710374097419,114.98537327298558,430961500
2022-09-01,95.69673919677734,112.10900128602793,95.57730215714852,108.6852154176218,532993100
2022-10-01,94.21376037597656,104.60453928463008,91.46676935717011,96.76168967259224,584537500
2022-11-01,100.97175598144531,100.97175598144531,83.0566089894423,95.13937974213,603449000
2022-12-01,88.31172180175781,102.10637747628559,85.9628464555578,100.92199241139195,498585400
2023-01-01,99.39920043945312,101.1011383294528,85.16660976622305,89.40652960768077,526178100
2023-02-01,89.87432098388672,108.30701275207436,88.44110683922776,99.26981483934846,754400500
2023-03-01,103.50973510742188,107.00319079345746,89.34681320305727,89.73498169566469,725477100
2023-04-01,107.70983123779297,109.11318027694101,101.89735817690753,102.18599197212023,461670700
2023-05-01,122.78842163085938,126.45107396946553,104.00737435973105,107.21219610519,620317400
2023-06-01,120.39972686767578,128.93928102621825,116.35886886812689,122.91779877748051,521386300
2023-07-01,132.48251342773438,133.43799462206573,115.28397342463711,119.75280521450856,525456900
2023-08-01,136.70252990722656,137.74756799453726,126.40131435548145,130.2381374011169,463482000
2023-09-01,131.2284393310547,139.27033526287462,127.58568964359941,137.777406556887,389593900
2023-10-01,124.7093276977539,141.7088128817038,120.8874258505606,131.53200836599973,514877100
2023-11-01,133.28866577148438,140.4348253511779,124.336075313124,124.74911221701483,405635900
2023-12-01,140.265625,143.26642636256133,128.78998057313956,132.691514398622,482059400
2024-01-01,141.1315460205078,154.4683712290794,136.20488377038626,138.94192004121578,428771200
2024-02-01,139.12106323242188,149.98461744061817,135.99586608367395,143.01263478390115,475231400
2024-03-01,151.54222106933594,152.47779221685036,130.92985921030143,138.95186089103763,507013200
2024-04-01,163.86386108398438,175.58832713534647,150.36877458731655,151.11425182615318,486888300
2024-05-01,173.1399383544922,179.10169105567223,164.12263552538437,165.39660023674364,391987600
2024-06-01,182.55532836914062,186.61609645032246,171.63704140453856,173.0603080639652,351403100
2024-07-01,172.52984619140625,192.61764551943463,165.27094943694007,183.81926890099555,354565500
2024-08-01,164.51866149902344,175.05079728868782,156.0391454160896,171.36405182672266,389619100
2024-09-01,166.59121704101562,166.76060636720618,147.66922361721336,162.73009522387724,389120500
2024-10-01,172.2980194091797,183.37281477062703,160.75427444230482,168.47671116611474,381759000
2024-11-01,170.10301208496094,183.6072775653918,164.93476219403266,171.15061652206435,360654000
2024-12-01,190.00772094726562,202.41948571395255,169.88350684066808,169.93339639004378,447499100
2025-01-01,205.3660430908203,206.8443546537246,188.44531756521465,191.26709980150525,324475100
2025-02-01,172.02401733398438,208.46249935057529,168.19837398997922,201.98487857773378,395448600
2025-03-01,167.6199951171875,176.89999389648438,163.24000549316406,173.72999572753906,234145994
